Letter,Drug Name,Price (₺),Prescription Required (hkt-küb),Prosp,Active Ingredient,ATC Code,Prescription Status,Pharmaceutical Company,Barcode,Last Update Date,Detail Page URL,Nasıl Kullanılmalı?,Hangi Hastalıklar İçin Kullanılır?
P,"PRIMEFLEKS %10 DEKSTROZ IV INFUZYONLUK COZELTI (500 ML, SETLI)","47,67",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844693473,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %10 DEKSTROZ IV INFUZYONLUK COZELTI (500 ML, SETSIZ)","44,17",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844693428,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %5 DEKSTROZ % 0,9 SODYUM KLORUR I.V. INFUZYONLUK COZELTI (500 ML SETSIZ)","67,62",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695880,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIMEFLEKS %5 DEKSTROZ % 0.9 SODYUM KLORUR I.V. INFUZYONLUK COZELTI (1000 SETSIZ),"71,19",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695903,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %5 DEKSTROZ %0,2 SODYUM KLORUR I.V. INFUZYONLUK COZELTI ( 250 ML SETSİZ)","55,48",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844696344,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %5 DEKSTROZ %0,2 SODYUM KLORUR I.V. INFUZYONLUK COZELTI ( 500 ML SETSİZ)","57,58",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844696368,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIMEFLEKS %5 DEKSTROZ IV INFUZYONLUK COZELTI (1000 ML-SETSIZ),"83,39",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695125,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIMEFLEKS %5 DEKSTROZ IV INFUZYONLUK COZELTI (150 ML-SETSİZ),"44,23",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695095,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIMEFLEKS %5 DEKSTROZ IV INFUZYONLUK COZELTI (250 ML-SETSİZ),"42,34",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695101,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIMEFLEKS %5 DEKSTROZ IV INFUZYONLUK COZELTI (500 ML-SETSIZ),"40,54",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695118,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIMEFLEKS %5 SETSIZ DEKSTROZ % 0.9 SODYUM KLORUR I.V. INFUZYONLUK COZELTI 250 ML SETSIZ,"33,94",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695866,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS 1/3 DEKSOMIX (%3,33 DEKSTROZ - %0,3 SODYUM KLORUR) I.V. INFUZYONLUK COZELTI (100 ML -SETSIZ)","47,48",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695477,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS 1/3 DEKSOMIX (%3,33 DEKSTROZ - %0,3 SODYUM KLORUR) I.V. INFUZYONLUK COZELTI (1000 ML -SETLI)","83,71",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695569,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS 1/3 DEKSOMIX (%3,33 DEKSTROZ - %0,3 SODYUM KLORUR) I.V. INFUZYONLUK COZELTI (1000 ML -SETSIZ)","79,46",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695514,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS 1/3 DEKSOMIX (%3,33 DEKSTROZ - %0,3 SODYUM KLORUR) I.V. INFUZYONLUK COZELTI (150 ML -SETSIZ)","51,03",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695484,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS 1/3 DEKSOMIX (%3,33 DEKSTROZ - %0,3 SODYUM KLORUR) I.V. INFUZYONLUK COZELTI (250 ML -SETLI)","75,16",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695545,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS 1/3 DEKSOMIX (%3,33 DEKSTROZ - %0,3 SODYUM KLORUR) I.V. INFUZYONLUK COZELTI (250 ML -SETSIZ)","63,66",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695491,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS 1/3 DEKSOMIX (%3,33 DEKSTROZ - %0,3 SODYUM KLORUR) I.V. INFUZYONLUK COZELTI (500 ML -SETLI)","68,77",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695552,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS 1/3 DEKSOMIX (%3,33 DEKSTROZ - %0,3 SODYUM KLORUR) I.V. INFUZYONLUK COZELTI (500 ML -SETSIZ)","48,26",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695507,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIMEFLEKS IZOMAX DENGELI ELEKTROLIT I.V. INFUZYONLUK COZELTI 1000 ML SETSİZ PP TORBA,"82,76",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695583,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIMEFLEKS IZOMAX DENGELI ELEKTROLIT I.V. INFUZYONLUK COZELTI 500 ML SETSİZ PP TORBA,"67,39",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695576,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIMEFLEKS LAKTATLI RINGER I.V. INFUZYONLUK COZELTI (1000 ML SETSIZ),"58,46",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844693534,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIMEFLEKS LAKTATLI RINGER I.V. INFUZYONLUK COZELTI (500 ML SETSIZ),"55,39",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844693527,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIMENE %10 INFUZYONLUK PEDIYATRIK AMINOASIT COZELTISI (250 ML),"625,33",Yes,No,,AMINOASIT,Beyaz Reçete ile satılır.,BAXTER TURKEY RENAL HİZMETLER ANONİM ŞİRKETİ,8681413881381,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIMOLUT-N 5 MG 30 TABLET,"149,66",Yes,Yes,noretisteron,G03DC02,Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546010066,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,"PRIMOVIST 0,25 MMOL/ML ENJEKTABL SOLÜSYON İÇEREN KULLANIMA HAZIR ENJEKTÖR 1x10 ML","3.153,27",Yes,No,gadoksetik asit disodyum,V08CA10,Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546959341,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PRIMPERAN IM/IV 10 MG/2 ML 6 AMPUL,"54,34",Yes,No,metoklopramid,A03FA01,Beyaz Reçete ile satılır.,BİOFARMA İLAÇ SANAYİ VE TİCARET A.Ş.,8699578753511,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
P,PRIMSEL 10 MG/2 ML 5 AMPUL,"69,14",Yes,No,metoklopramid,A03FA01,Beyaz Reçete ile satılır.,OSEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699788751604,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
P,PRINEST %2 ENJEKSIYONLUK COZELTI (20 ML),"79,86",Yes,No,prilokain,N01BB04,Beyaz Reçete ile satılır.,CENTURİON İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8681735770486,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIORIX 1 SIRIGA + FLAKON,"565,51",Yes,No,kızamık kabakulak kızamıkcık aşısı,J07BD52,Beyaz Reçete ile satılır.,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,8699522967469,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
P,PRIVIGEN 10 G/100 ML IV INFUZYONLUK COZELTI,"44.833,34",Yes,No,normal insan immünglobulin,J06BA02,Mor Reçete ile satılır.,CSL BEHRİNG BİYOTERAPİ İLAÇ DIŞ TİCARET ANONİM ŞİRKETİ,8681624980163,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIVIGEN 5 G/50 ML IV INFUZYONLUK COZELTI,"22.465,86",Yes,No,normal insan immünglobulin,J06BA02,Mor Reçete ile satılır.,CSL BEHRİNG BİYOTERAPİ İLAÇ DIŞ TİCARET ANONİM ŞİRKETİ,8681624980156,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIZIN 12,5 MG /25 MG TABLET (30 TABLET)","426,47",Yes,No,meklozin + piridoksin,R06AE55,Beyaz Reçete ile satılır.,VEFA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680131757268,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,"PRO-FLEKS % 0,9 SODYUM KLORUR IZOTONIK COZELTISI 100 ML(SETSIZ)","44,53",Yes,No,,,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796750,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRO-FLEKS % 0,9 SODYUM KLORUR IZOTONIK COZELTISI 1000 ML(SETLI)","80,77",No,No,,,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796880,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRO-FLEKS % 0,9 SODYUM KLORUR IZOTONIK COZELTISI 1000 ML(SETSIZ)","81,17",No,No,,,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796163,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRO-FLEKS % 0,9 SODYUM KLORUR IZOTONIK COZELTISI 150 ML(SETLI)","60,14",No,No,,,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796859,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRO-FLEKS % 0,9 SODYUM KLORUR IZOTONIK COZELTISI 150 ML(SETSIZ)","47,73",No,No,,,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796767,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRO-FLEKS % 0,9 SODYUM KLORUR IZOTONIK COZELTISI 250 ML(SETLI)","65,11",No,No,,,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796866,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRO-FLEKS % 0,9 SODYUM KLORUR IZOTONIK COZELTISI 250 ML(SETSIZ)","52,82",No,No,,,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796774,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRO-FLEKS % 0,9 SODYUM KLORUR IZOTONIK COZELTISI 50 ML(SETLI)","51,03",No,No,,,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796835,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRO-FLEKS % 0,9 SODYUM KLORUR IZOTONIK COZELTISI 50 ML(SETSIZ)","38,38",No,No,,,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796736,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRO-FLEKS % 0,9 SODYUM KLORUR IZOTONIK COZELTISI 500 ML(SETLI)","75,69",No,No,,,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796873,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRO-FLEKS % 0,9 SODYUM KLORUR IZOTONIK COZELTISI 500 ML(SETSIZ)","65,09",No,No,,,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796156,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRO-FLEKS %5 DEKSTROZ COZELTISI 100 ML (PP TORBA -SETLI),"58,54",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796910,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRO-FLEKS %5 DEKSTROZ COZELTISI 100 ML SETSIZ,"45,45",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796798,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRO-FLEKS %5 DEKSTROZ COZELTISI 1000 ML (PP TORBA - SETLI),"81,85",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796958,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRO-FLEKS %5 DEKSTROZ COZELTISI 150 ML SETSIZ,"49,96",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796804,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRO-FLEKS %5 DEKSTROZ COZELTISI 250 ML SETSIZ,"55,79",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796811,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRO-FLEKS %5 DEKSTROZ COZELTISI 50 ML SETSIZ,"39,68",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796743,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRO-FLEKS %5 DEKSTROZ COZELTISI 500 ML (PP TORBA - SETLI),"81,17",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796941,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRO-FLEKS %5 DEKSTROZ COZELTISI 500 ML SETSIZ,"68,59",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796828,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRO-FLEKS %5 DEKSTROZ COZELTISI, 1000 ML(SETSIZ)","83,39",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,ÇETİNKAYA İLAÇ SAN. VE TİC. A.Ş.,8680624796286,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PROBLOK 100 MG 20 TABLET,"113,62",Yes,No,metoprolol,C07AB02,Beyaz Reçete ile satılır.,TERRA İLAÇ VE KİMYA SAN. TİC. A.Ş.,8699792011480,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PROBLOK 50 MG 20 TABLET,"80,19",Yes,No,metoprolol,C07AB02,Beyaz Reçete ile satılır.,TERRA İLAÇ VE KİMYA SAN. TİC. A.Ş.,8699792091499,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PROCALAMINE SISE 1000 ML(SETLI),"123,90",No,No,,AMINOASIT,Beyaz Reçete ile satılır.,ECZACIBAŞI-BAXTER HASTANE ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.,8699556696717,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PROCALAMINE SISE 1000 ML(SETSIZ),"113,62",No,No,,AMINOASIT,Beyaz Reçete ile satılır.,ECZACIBAŞI-BAXTER HASTANE ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.,8699556696625,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PROCALAMINE SISE 500 ML(SETLI),"113,62",No,No,,AMINOASIT,Beyaz Reçete ile satılır.,ECZACIBAŞI-BAXTER HASTANE ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.,8699556696441,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PROCALAMINE SISE 500 ML(SETSIZ),"113,62",No,No,,AMINOASIT,Beyaz Reçete ile satılır.,ECZACIBAŞI-BAXTER HASTANE ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.,8699556696540,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PROCALUT 150 MG 28 FİLM TABLET,"1.873,57",Yes,No,bicalutamide,L02BB03,Beyaz Reçete ile satılır.,KOÇAK FARMA İLAÇ VE KİMYA SANAYİ A.Ş.,8699828090144,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PROCALUT 50 MG 28 FİLM TABLET,"533,08",Yes,No,bicalutamide,L02BB03,Beyaz Reçete ile satılır.,KOÇAK FARMA İLAÇ VE KİMYA SANAYİ A.Ş.,8699828090137,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PROCTO-GLYVENOL %20 + %2 SUPOZITUVAR (10 SUPOZITUVAR),"148,85",Yes,No,topikal antihemoroidal kombinasyonlar,C05AXx02,Beyaz Reçete ile satılır.,RECORDATİ İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699559890037,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
